scenario_id,method,dgp_effect,dgp_direction,true_effect,true_direction,baseline,baseline_effect,baseline_direction,baseline_source,baseline_available,canonical_status,L1,L2a,L2b,estimated,rel_error,L2b_plus,err_excerpt,model,model_slug
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2891448,0.223,1,,Opus,claude-opus-4-6
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error: 'rddensity.test' is not an exported object from 'namespace:rddensity'
Execution halted",GPT-5,gpt-5
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in chol.default(crossprod(x)) : 
  the leading minor of order 3 is not positive
Calls: suppressMessages ... rdrobust -> qrXXinv -> chol2inv -> chol -> chol.default
Execution halted",Kimi,moonshot-v1-128k
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.1806,0.1961,1,,Sonnet,claude-sonnet-4-20250514
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,3.4513,0,,o3,o3
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,3.4513,0,,Opus,claude-opus-4-6
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,3.4513,0,,GPT-5,gpt-5
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in if (var(T_l) == 0 | var(T_r) == 0) perf_comp = TRUE : 
  missing value where TRUE/FALSE needed
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Kimi,moonshot-v1-128k
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3122,1.1362,0,,Sonnet,claude-sonnet-4-20250514
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdplot(data$y, data$running_var, c = 0.15, title = ""RDD Plot of Log Neonatal Mortality by Birth Weight"",  : 
  unused arguments (xlabel = ""Birth Weight (grams)"", ylabel = ""Log Neonatal Mortal",GPT-4o,gpt-4o
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.0542,0.6291,0,,o3,o3
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3134036,1.1445,0,,Opus,claude-opus-4-6
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in model.frame.default(formula = treated ~ post + r + I(post * r),  : 
  variable lengths differ (found for 'post')
Calls: suppressMessages ... lm -> eval -> eval -> <Anonymous> -> model.frame.d",GPT-5,gpt-5
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$running_var, c = cutoff, h = 0.05,  : 
  unused arguments (degree = 2, bias = TRUE)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rddensity(data$running_var, c = cutoff) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.3017534,0.0973,1,"`geom_smooth()` using formula = 'y ~ x'
`geom_smooth()` using formula = 'y ~ x'",o3,o3
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.3070864,0.1167,1,,Opus,claude-opus-4-6
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.275,0.0,1,,GPT-5,gpt-5
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdplot(data$running_var, data$y, data$treated, c = 0.05, xlab = ""Elevation"",  : 
  unused arguments (xlab = ""Elevation"", ylab = ""Deforestation Rate"")
Calls: suppressMessages -> withCallingHan",Kimi,moonshot-v1-128k
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rddensity(data$running_var_centered, c = 0) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,4.644,0,,GPT-4o,gpt-4o
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,4.644,0,"`geom_smooth()` using formula = 'y ~ x'
`geom_smooth()` using formula = 'y ~ x'",o3,o3
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.1535,0.1336,1,,Opus,claude-opus-4-6
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,GPT-5,gpt-5
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y ~ running_var | treated, data = data, c = 0.1, h = 0.1) : 
  unused argument (data = data)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in chol.default(crossprod(x)) : 
  the leading minor of order 1 is not positive
Calls: suppressMessages ... rdrobust_bw -> qrXXinv -> chol2inv -> chol -> chol.default
Execution halted",Sonnet,claude-sonnet-4-20250514
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = df$y, x = df$running_var, c = cutoff) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",o3,o3
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.1952524,0.2607,1,,Opus,claude-opus-4-6
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in estimate_rdd(y = df$y, x = df$signed_x, p = 1, h = NULL, donut = 0) : 
  Treatment coefficient not found.
Calls: suppressMessages -> withCallingHandlers -> estimate_rdd
Execution halted",GPT-5,gpt-5
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = running_var, c = cutoff, h = 0.5, x2 = NULL,  : 
  unused arguments (x2 = NULL, control = NULL)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$age_from_21, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Sonnet,claude-sonnet-4-20250514
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,2.1591,0,,GPT-4o,gpt-4o
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rddensity(X = df$running_var, c = 0) : 
  The cutoff should be set within the range of the data.
Calls: suppressMessages -> withCallingHandlers -> rddensity
Execution halted",o3,o3
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2636,0.1673,1,,Opus,claude-opus-4-6
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.9579,2.0261,0,,GPT-5,gpt-5
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y ~ running_var, data = data, c = cutoff, h = ""rd"",  : 
  unused argument (data = data)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2749,0.4358,1,,Sonnet,claude-sonnet-4-20250514
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2596,0.3559,1,,o3,o3
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2465,0.2875,1,,Opus,claude-opus-4-6
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,-1.478,8.7195,0,,GPT-5,gpt-5
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(data$running_var, data$treated, data$y, c = 0.4949,  : 
  unused argument (degree = 1)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rddensity(data$running_var_centered, c = 0) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$running_var, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",GPT-4o,gpt-4o
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = dat$y, x = dat$running_var, c = cutoff) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",o3,o3
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: object 'rdd_type' not found
Execution halted",Opus,claude-opus-4-6
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in round(dens_sum$Estimate[1], 4) : 
  non-numeric argument to mathematical function
Calls: suppressMessages -> withCallingHandlers -> cat
Execution halted",GPT-5,gpt-5
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rddensity(data$running_var_centered, c = 0) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,16.5623,0,,GPT-4o,gpt-4o
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in round(dens$test$p_jkn, 4) : 
  non-numeric argument to mathematical function
Calls: suppressMessages -> withCallingHandlers -> cat
Execution halted",o3,o3
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.5003,7.7864,0,,Opus,claude-opus-4-6
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,16.5623,0,,GPT-5,gpt-5
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(data$y, data$running_var, c = cutoff, h = 0.05, kernel = ""gaussian"",  : 
  unused arguments (degree = 2, biasadj = TRUE, covmodel = ""HC1"")
Calls: suppressMessages -> withCallingHandl",Kimi,moonshot-v1-128k
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(data$y, data$running_var, c = cutoff) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Sonnet,claude-sonnet-4-20250514
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2011,0.174,1,,o3,o3
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2011,0.174,1,,Opus,claude-opus-4-6
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,3.1074,0,,GPT-5,gpt-5
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rddensity(data$bmi_centered) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,4.0154,0,,GPT-4o,gpt-4o
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.098,0.5085,0,,o3,o3
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.1999707,0.0029,1,,Opus,claude-opus-4-6
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error: 'summary.rddensity' is not an exported object from 'namespace:rddensity'
Execution halted",GPT-5,gpt-5
s01,DID,-0.3,negative,-0.238664,negative,canonical,-0.238664,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.53622057,3.2468,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s02,DID,-0.15,negative,-0.187556,negative,canonical,-0.187556,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in match.arg(model) : 
  'arg' should be one of “within”, “random”, “ht”, “between”, “pooling”, “fd”
Calls: suppressMessages -> withCallingHandlers -> plm -> match.arg
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s03,DID,0.25,positive,0.284571,positive,canonical,0.284571,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: unexpected ')' in:
""library(plm)
librarytidyverse)""
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s04,DID,0.2,positive,0.105831,positive,canonical,0.105831,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in coeff(did_model) : could not find function ""coeff""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s05,DID,0.18,positive,0.263036,positive,canonical,0.263036,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: unexpected symbol in:
""# Convert the data to a panel data frame
p pdata""
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s06,DID,0.22,positive,0.249357,positive,canonical,0.249357,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in coeftest(did_model_clustered, vcov = vcovHC) : 
  could not find function ""coeftest""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s07,DID,-0.12,negative,-0.159497,negative,canonical,-0.159497,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in tidy_did_model %>% filter(term == ""treated:post"") %>% pull(estimate) : 
  could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s08,DID,-0.25,negative,-0.304917,negative,canonical,-0.304917,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,4.2796,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s09,DID,0.28,positive,0.2975,positive,canonical,0.2975,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,2.3613,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s10,DID,0.35,positive,0.369059,positive,canonical,0.369059,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in eval(predvars, data, env) : object 'announce' not found
Calls: suppressMessages ... model.frame.Formula -> model.frame -> model.frame.default -> eval -> eval
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s11,EVENT_STUDY,-0.02,negative,-0.020114,negative,canonical,-0.020114,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"mutate.data.frame(., expected_ret = intercept + beta * mkt_ret)
  6. │ └─dplyr:::mutate_cols(.data, dplyr_quosures(...), by)
  7. │   ├─base::withCallingHandlers(...)
  8. │   └─dplyr:::mutate_col(dot",Llama,meta-llama-Llama-3.3-70B-Instruct
s12,EVENT_STUDY,-0.025,negative,-0.02601,negative,canonical,-0.02601,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,". │   └─dplyr:::mutate_col(dots[[i]], data, mask, new_columns)
  9. │     └─mask$eval_all_mutate(quo)
 10. │       └─dplyr (local) eval()
 11. ├─dplyr:::dplyr_internal_error(...)
 12. │ └─rlang::abort",Llama,meta-llama-Llama-3.3-70B-Instruct
s13,EVENT_STUDY,-0.018,negative,-0.017892,negative,canonical,-0.017892,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,56.8909,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s14,EVENT_STUDY,0.022,positive,0.022646,positive,canonical,0.022646,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0," 5. ├─dplyr:::mutate.data.frame(...)
  6. │ └─dplyr:::mutate_cols(.data, dplyr_quosures(...), by)
  7. │   ├─base::withCallingHandlers(...)
  8. │   └─dplyr:::mutate_col(dots[[i]], data, mask, new_col",Llama,meta-llama-Llama-3.3-70B-Instruct
s15,EVENT_STUDY,0.03,positive,0.029133,positive,canonical,0.029133,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.1176783566475,3.0393,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s16,EVENT_STUDY,-0.028,negative,-0.026697,negative,canonical,-0.026697,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s17,EVENT_STUDY,-0.035,negative,-0.035,negative,canonical,-0.035,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in if (mean(car_data$car, na.rm = TRUE) < -fine_ratio_avg) { : 
  missing value where TRUE/FALSE needed
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s18,EVENT_STUDY,-0.015,negative,-0.014546,negative,canonical,-0.014546,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in eval(predvars, data, env) : object 'eps_surprise' not found
Calls: suppressMessages ... eval -> <Anonymous> -> model.frame.default -> eval -> eval
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s19,IV,0.4,positive,0.217518,positive,canonical,0.217518,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: object 'overid' not found
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s20,IV,0.4,positive,0.496731,positive,canonical,0.496731,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.4967308,0.0,1,,Llama,meta-llama-Llama-3.3-70B-Instruct
s21,IV,-0.15,negative,-0.208976,negative,canonical,-0.208976,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,5.7852,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s22,IV,0.4,positive,0.456663,positive,canonical,0.456663,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in contrib.url(repos, ""source"") : 
  trying to use CRAN without setting a mirror
Calls: suppressMessages ... withCallingHandlers -> install.packages -> contrib.url
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s23,IV,0.4,positive,0.193716,positive,canonical,0.193716,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in durbin.wu.hausman.test(y ~ x + controls, z ~ controls, data = data) : 
  could not find function ""durbin.wu.hausman.test""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s24,IV,-0.3,negative,-0.233107,negative,canonical,-0.233107,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in match.arg(cluster) : 'arg' should be one of “group”, “time”
Calls: suppressMessages ... vcovHC -> vcovHC.plm -> vcovG -> vcovG.plm -> match.arg
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s25,RDD,0.25,positive,0.254304,positive,canonical,0.254304,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,2.9323,0,`geom_smooth()` using formula = 'y ~ x',Llama,meta-llama-Llama-3.3-70B-Instruct
s26,RDD,0.25,positive,0.244251,positive,canonical,0.244251,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s27,RDD,0.25,positive,0.261718,positive,canonical,0.261718,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust::rdrobust(data$running_var, data$treated, model = ""ols"",  : 
  argument 5 matches multiple formal arguments
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s28,RDD,-0.25,negative,-0.23935,negative,canonical,-0.23935,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in data %>% filter(near_cutoff == 1) : 
  could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s29,RDD,0.25,positive,0.255068,positive,canonical,0.255068,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s30,RDD,0.25,positive,0.227563,positive,canonical,0.227563,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(foreach) : there is no package called ‘foreach’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s31,DID,-0.3,negative,-0.251343,negative,canonical,-0.251343,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in data %>% filter(period < min(data$period[data$post == 1])) : 
  could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s32,DID,0.25,positive,0.311092,positive,canonical,0.311092,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in data %>% filter(post == 0) : could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
